id,hospcode,areacode,date_com,b_year,r1_1,r1_2,r1_3,r1_4,r1_5,r1_6,r1_7,r2_1,r2_2,r3,r4,r5,r6
"297c1cb035778f7b49357693e6867e6c","04028","36090201","202511172100","2568",0,4,0,0,295,0,35,0,35,47,61,0,0
"297c1cb035778f7b49357693e6867e6c","05299","46010707","202511170452","2568",0,0,0,0,3,0,10,0,1,50,85,0,0
"297c1cb035778f7b49357693e6867e6c","04018","36070603","202511172100","2568",0,6,0,0,81,0,0,0,0,33,141,0,0
"297c1cb035778f7b49357693e6867e6c","05344","46050711","202511170452","2568",18,0,0,0,12,0,1,0,5,192,236,0,0
"297c1cb035778f7b49357693e6867e6c","11255","65070101","202511170854","2568",723,19,455,468,477,0,554,2,1156,444,617,0,52
"297c1cb035778f7b49357693e6867e6c","01124","13060406","202511170512","2568",0,0,0,0,0,0,0,0,0,39,0,0,0
"297c1cb035778f7b49357693e6867e6c","01206","14041703","202511171943","2568",0,0,0,0,0,0,0,0,0,18,77,0,0
"297c1cb035778f7b49357693e6867e6c","07587","65080507","202511170854","2568",0,1,0,6,86,0,0,0,4,96,291,0,0
"297c1cb035778f7b49357693e6867e6c","09095","82050403","202511172304","2568",0,0,0,0,15,0,0,0,0,0,47,0,0
"297c1cb035778f7b49357693e6867e6c","05411","46120803","202511170452","2568",0,0,0,0,24,0,3,0,0,98,94,0,0
"297c1cb035778f7b49357693e6867e6c","04022","36080204","202511172100","2568",0,0,0,0,0,0,0,0,0,0,9,0,0
"297c1cb035778f7b49357693e6867e6c","04020","36070709","202511172100","2568",0,0,0,0,29,0,0,0,0,7,137,0,0
"297c1cb035778f7b49357693e6867e6c","05557","47121701","202511161930","2568",0,0,0,0,0,0,0,0,0,11,2,0,0
"297c1cb035778f7b49357693e6867e6c","01255","14070703","202511171943","2568",0,0,0,0,2,0,0,0,25,189,195,0,0
"297c1cb035778f7b49357693e6867e6c","01446","16011505","202511180436","2568",0,0,0,0,40,0,1,0,0,28,88,0,0
"297c1cb035778f7b49357693e6867e6c","05488","47050412","202511161930","2568",0,0,0,0,2,0,3,0,0,16,24,0,0
"297c1cb035778f7b49357693e6867e6c","04019","36070701","202511172100","2568",0,7,1,0,285,0,0,0,1,94,49,0,0
"297c1cb035778f7b49357693e6867e6c","09561","90110504","202511170445","2568",3,1,0,0,237,2,7,1,34,30,91,0,0
"297c1cb035778f7b49357693e6867e6c","05412","46120901","202511170452","2568",0,6,0,0,122,0,26,0,0,166,82,0,0
"297c1cb035778f7b49357693e6867e6c","04842","43052201","202511180301","2568",0,0,0,0,4,0,0,0,0,0,3,0,0
"297c1cb035778f7b49357693e6867e6c","05291","46010207","202511170452","2568",0,0,0,0,21,0,2,0,40,131,201,0,0
"297c1cb035778f7b49357693e6867e6c","04024","36080401","202511172100","2568",1,0,0,0,0,0,0,0,0,10,4,0,0
"297c1cb035778f7b49357693e6867e6c","04025","36080403","202511172100","2568",0,0,0,0,40,0,4,0,3,110,10,0,0
"297c1cb035778f7b49357693e6867e6c","04026","36080502","202511172100","2568",4,0,50,1,4,0,38,0,15,44,24,0,0
"297c1cb035778f7b49357693e6867e6c","04027","36090108","202511172100","2568",0,0,2,0,24,0,0,0,0,7,30,0,0
"297c1cb035778f7b49357693e6867e6c","07592","65080816","202511170854","2568",3,0,0,0,33,0,2,0,2,62,99,0,0
"297c1cb035778f7b49357693e6867e6c","05413","46130101","202511170452","2568",0,0,0,0,35,0,0,0,0,26,56,0,0
"297c1cb035778f7b49357693e6867e6c","01158","14011302","202511171943","2568",0,0,0,1,179,0,1,0,1,93,252,0,0
"297c1cb035778f7b49357693e6867e6c","03232","32101104","202511170802","2568",2,0,1,0,46,1,3,0,32,127,41,0,1
"297c1cb035778f7b49357693e6867e6c","07015","60100207","202511170847","2568",6,0,0,0,19,0,15,0,0,51,378,0,0
"297c1cb035778f7b49357693e6867e6c","07016","60100303","202511170847","2568",0,0,0,0,0,1,1,0,0,109,5,0,0
"297c1cb035778f7b49357693e6867e6c","07018","60100506","202511170847","2568",5,0,0,0,201,0,1,0,0,15,133,0,0
"297c1cb035778f7b49357693e6867e6c","07017","60100406","202511170847","2568",0,0,0,0,167,0,0,0,3,101,143,0,0
"297c1cb035778f7b49357693e6867e6c","07022","60100903","202511170847","2568",1,0,4,0,9,0,0,5,0,64,111,0,0
"297c1cb035778f7b49357693e6867e6c","07021","60100803","202511170847","2568",5,6,0,0,247,0,2,14,12,65,4,0,0
"297c1cb035778f7b49357693e6867e6c","07019","60100607","202511170847","2568",27,0,0,0,609,0,2,0,0,200,359,0,0
"297c1cb035778f7b49357693e6867e6c","07020","60100705","202511170847","2568",4,0,0,0,55,0,4,0,4,11,99,0,0
"297c1cb035778f7b49357693e6867e6c","07023","60101001","202511170847","2568",0,0,0,0,197,0,0,0,0,146,23,0,0
"297c1cb035778f7b49357693e6867e6c","07024","60101006","202511170847","2568",0,1,0,0,27,0,0,0,6,47,66,0,0
"297c1cb035778f7b49357693e6867e6c","07025","60101009","202511170847","2568",0,0,0,0,0,0,0,0,0,82,205,0,0
"297c1cb035778f7b49357693e6867e6c","07026","60101013","202511170847","2568",0,0,0,0,25,0,0,0,0,8,10,0,0
"297c1cb035778f7b49357693e6867e6c","07027","60101103","202511170847","2568",0,0,0,0,2,0,0,0,0,94,86,0,0
"297c1cb035778f7b49357693e6867e6c","07028","60110104","202511170847","2568",0,0,0,0,6,0,15,0,2,105,10,0,2
"297c1cb035778f7b49357693e6867e6c","07029","60110203","202511170847","2568",0,0,0,0,5,0,0,0,0,21,92,0,0
"297c1cb035778f7b49357693e6867e6c","07030","60110205","202511170847","2568",0,0,0,0,5,0,0,0,1,22,38,0,0
"297c1cb035778f7b49357693e6867e6c","07031","60110312","202511170847","2568",0,0,3,0,8,0,0,0,0,38,16,0,0
"297c1cb035778f7b49357693e6867e6c","07032","60110404","202511170847","2568",0,0,0,0,68,0,0,0,1,20,1,0,0
"297c1cb035778f7b49357693e6867e6c","07033","60110502","202511170847","2568",0,0,0,0,2,0,0,0,0,49,6,0,0
"297c1cb035778f7b49357693e6867e6c","07034","60110603","202511170847","2568",0,0,0,0,23,0,0,0,0,41,129,0,0
"297c1cb035778f7b49357693e6867e6c","07035","60110704","202511170847","2568",0,0,1,0,20,0,1,0,6,16,92,0,0
"297c1cb035778f7b49357693e6867e6c","07036","60110801","202511170847","2568",3,0,0,0,0,0,0,0,11,52,14,0,2
"297c1cb035778f7b49357693e6867e6c","07037","60110902","202511170847","2568",0,0,0,0,3,0,0,0,1,113,14,0,0
"297c1cb035778f7b49357693e6867e6c","07038","60110905","202511170847","2568",5,1,0,0,0,0,0,0,31,97,384,0,35
"297c1cb035778f7b49357693e6867e6c","07039","60110918","202511170847","2568",0,0,2,0,2,4,0,0,0,107,36,0,0
"297c1cb035778f7b49357693e6867e6c","07040","60111005","202511170847","2568",0,2,0,0,39,0,4,0,0,116,63,0,0
"297c1cb035778f7b49357693e6867e6c","07041","60111009","202511170847","2568",0,0,0,0,1,0,0,0,6,72,137,0,0
"297c1cb035778f7b49357693e6867e6c","05905","50090507","202511152317","2568",1,0,0,0,6,0,6,0,19,82,57,0,0
"297c1cb035778f7b49357693e6867e6c","04523","41040215","202511162255","2568",0,2,2,2,110,0,58,0,98,373,465,0,0
"297c1cb035778f7b49357693e6867e6c","04545","41050304","202511162255","2568",4,0,0,0,357,0,0,0,33,0,8,0,2
"297c1cb035778f7b49357693e6867e6c","08861","80090705","202511180625","2568",0,0,0,0,0,0,0,0,5,26,80,0,0
"297c1cb035778f7b49357693e6867e6c","02959","31070203","202511171004","2568",0,0,0,0,149,0,9,0,31,64,73,0,0
"297c1cb035778f7b49357693e6867e6c","04528","41040607","202511162255","2568",0,0,2,0,305,0,5,0,51,434,113,0,0
"297c1cb035778f7b49357693e6867e6c","05910","50091105","202511152317","2568",54,1,3,16,319,3,8,0,94,338,432,0,0
"297c1cb035778f7b49357693e6867e6c","05907","50090607","202511152317","2568",8,3,3,0,3,0,1,10,29,4,33,0,0
"297c1cb035778f7b49357693e6867e6c","05909","50091010","202511152317","2568",27,1,0,0,78,0,1,0,31,159,307,0,0
"297c1cb035778f7b49357693e6867e6c","08859","80090701","202511180625","2568",0,0,0,0,1,0,1,0,49,17,136,0,0
"297c1cb035778f7b49357693e6867e6c","05892","50080204","202511152317","2568",6,0,1,1,116,0,102,0,2,100,140,0,0
"297c1cb035778f7b49357693e6867e6c","08860","80090702","202511180625","2568",0,0,0,0,5,0,0,0,27,24,52,0,1
"297c1cb035778f7b49357693e6867e6c","05921","50100607","202511152317","2568",1,0,4,0,4,0,0,0,2,41,112,0,0
"297c1cb035778f7b49357693e6867e6c","04521","41030705","202511162255","2568",1,1,0,0,208,0,1,0,0,97,46,0,0
"297c1cb035778f7b49357693e6867e6c","03193","32071309","202511170802","2568",0,0,0,0,271,0,0,0,0,73,75,0,0
"297c1cb035778f7b49357693e6867e6c","06194","52070803","202511170704","2568",0,0,0,0,2,0,0,0,0,24,11,0,0
"297c1cb035778f7b49357693e6867e6c","05908","50091005","202511152317","2568",11,0,2,0,13,0,0,0,12,186,309,0,0
"297c1cb035778f7b49357693e6867e6c","08864","80090902","202511180625","2568",0,0,0,0,14,0,0,0,17,11,73,0,0
"297c1cb035778f7b49357693e6867e6c","03237","32101706","202511170802","2568",0,0,0,0,1,0,0,0,0,3,4,0,0
"297c1cb035778f7b49357693e6867e6c","08850","80090201","202511180625","2568",5,0,0,0,2,0,14,0,7,14,76,0,0
"297c1cb035778f7b49357693e6867e6c","03244","32120301","202511170802","2568",0,0,0,0,33,0,486,0,4,68,21,0,0
"297c1cb035778f7b49357693e6867e6c","04526","41040403","202511162255","2568",1,0,0,0,21,0,6,0,51,231,401,0,1
"297c1cb035778f7b49357693e6867e6c","07648","66040902","202511180526","2568",0,0,0,2,66,0,0,0,42,146,240,0,0
"297c1cb035778f7b49357693e6867e6c","03234","32101306","202511170802","2568",0,9,0,0,113,0,13,0,5,202,255,0,0
"297c1cb035778f7b49357693e6867e6c","05894","50080302","202511152317","2568",0,0,0,0,23,0,2,0,0,30,17,0,0
"297c1cb035778f7b49357693e6867e6c","05923","50110302","202511152317","2568",0,1,0,0,0,0,0,0,0,12,10,0,0
"297c1cb035778f7b49357693e6867e6c","05922","50110201","202511152317","2568",32,71,0,24,156,5,48,0,60,99,265,0,0
"297c1cb035778f7b49357693e6867e6c","02960","31070303","202511171004","2568",0,0,0,0,39,0,2,0,44,17,78,0,0
"297c1cb035778f7b49357693e6867e6c","04329","40070613","202511180536","2568",0,0,0,3,110,0,5,0,0,453,266,0,0
"297c1cb035778f7b49357693e6867e6c","02957","31061103","202511171004","2568",4,0,0,0,2,0,0,0,22,15,100,0,1
"297c1cb035778f7b49357693e6867e6c","02958","31061107","202511171004","2568",0,0,0,0,40,0,0,0,18,12,6,0,0
"297c1cb035778f7b49357693e6867e6c","04331","40070701","202511180536","2568",10,0,0,1,88,0,10,8,60,66,140,0,0
"297c1cb035778f7b49357693e6867e6c","02964","31070708","202511171004","2568",2,0,0,0,15,0,0,0,306,42,43,0,6
"297c1cb035778f7b49357693e6867e6c","02978","31080205","202511171004","2568",0,4,0,0,165,0,6,0,7,204,65,0,0
"297c1cb035778f7b49357693e6867e6c","02977","31080413","202511171004","2568",0,0,0,0,24,0,1,0,10,26,22,0,0
"297c1cb035778f7b49357693e6867e6c","04334","40070814","202511180536","2568",6,5,2,1,12,1,13,0,18,100,230,0,0
"297c1cb035778f7b49357693e6867e6c","02963","31070606","202511171004","2568",3,1,0,0,38,0,5,0,71,168,137,0,0
"297c1cb035778f7b49357693e6867e6c","04336","40070913","202511180536","2568",0,0,0,0,15,0,1,0,0,107,125,0,0
"297c1cb035778f7b49357693e6867e6c","02961","31070503","202511171004","2568",0,0,0,0,32,0,2,0,181,29,44,0,0
"297c1cb035778f7b49357693e6867e6c","02965","31070802","202511171004","2568",1,0,0,0,8,0,12,0,26,14,61,0,0
"297c1cb035778f7b49357693e6867e6c","04335","40070902","202511180536","2568",5,0,3,0,2,0,5,0,6,198,94,0,0
"297c1cb035778f7b49357693e6867e6c","04337","40071005","202511180536","2568",1,0,0,0,3,0,1,0,1,100,47,0,0
"297c1cb035778f7b49357693e6867e6c","02966","31071003","202511171004","2568",1,0,0,0,42,0,2,0,26,118,154,0,0
"297c1cb035778f7b49357693e6867e6c","04345","40080604","202511180536","2568",2,0,0,0,0,0,1,0,0,39,37,0,0
"297c1cb035778f7b49357693e6867e6c","04338","40071101","202511180536","2568",0,0,1,0,55,0,5,0,5,88,76,0,0
"297c1cb035778f7b49357693e6867e6c","02954","31060709","202511171004","2568",0,0,0,0,11,0,0,0,0,47,5,0,0
"297c1cb035778f7b49357693e6867e6c","04339","40071201","202511180536","2568",0,0,0,0,0,0,0,0,0,209,18,0,0
"297c1cb035778f7b49357693e6867e6c","02968","31071313","202511171004","2568",5,0,0,0,26,0,5,0,42,54,9,0,1
"297c1cb035778f7b49357693e6867e6c","02970","31071501","202511171004","2568",0,0,0,0,27,0,0,0,80,67,135,0,0
"297c1cb035778f7b49357693e6867e6c","04340","40080101","202511180536","2568",0,0,1,0,176,0,1,0,0,138,17,0,0
"297c1cb035778f7b49357693e6867e6c","02969","31071401","202511171004","2568",2,0,0,0,68,0,0,0,46,71,184,0,0
"297c1cb035778f7b49357693e6867e6c","02971","31071505","202511171004","2568",10,7,3,0,28,0,0,0,125,66,44,0,0
"297c1cb035778f7b49357693e6867e6c","04341","40080202","202511180536","2568",0,2,0,0,27,0,38,0,0,223,1,0,0
"297c1cb035778f7b49357693e6867e6c","04346","40090206","202511180536","2568",0,0,0,0,49,0,2,0,1,50,63,0,0
"297c1cb035778f7b49357693e6867e6c","02962","31070601","202511171004","2568",7,6,2,0,33,0,2,0,143,16,21,0,0
"297c1cb035778f7b49357693e6867e6c","04344","40080502","202511180536","2568",0,0,0,0,7,0,0,0,0,837,5,0,0
"297c1cb035778f7b49357693e6867e6c","02972","31071601","202511171004","2568",0,2,0,0,71,0,21,4,129,94,185,0,0
"297c1cb035778f7b49357693e6867e6c","04343","40080412","202511180536","2568",2,0,0,0,5,0,0,0,0,118,27,0,0
"297c1cb035778f7b49357693e6867e6c","08498","74030508","202511171553","2568",0,0,0,0,181,0,0,0,0,97,129,0,0
"297c1cb035778f7b49357693e6867e6c","05017","44080421","202511171003","2568",0,0,0,0,18,0,0,0,0,1,1,0,0
"297c1cb035778f7b49357693e6867e6c","05161","45070206","202511170342","2568",0,0,0,0,0,0,0,0,0,2,87,0,0
"297c1cb035778f7b49357693e6867e6c","02161","23040301","202511172305","2568",1,1,0,0,11,0,0,0,3,33,17,0,0
"297c1cb035778f7b49357693e6867e6c","11305","74030101","202511171553","2568",3777,902,1250,4740,5368,2442,4596,20,5645,14991,7470,0,1742
"297c1cb035778f7b49357693e6867e6c","01403","15050201","202511180441","2568",0,0,0,0,0,0,0,0,0,81,88,0,0
"297c1cb035778f7b49357693e6867e6c","08481","74020412","202511171553","2568",0,0,0,0,4,0,1,0,0,71,11,0,0
"297c1cb035778f7b49357693e6867e6c","09328","85030103","202511180345","2568",0,0,0,0,34,0,0,0,0,2,26,0,0
"297c1cb035778f7b49357693e6867e6c","08482","74020505","202511171553","2568",0,2,0,0,1,1,0,0,0,177,133,0,0
"297c1cb035778f7b49357693e6867e6c","04860","43170201","202511180301","2568",0,0,0,0,0,0,0,0,0,0,29,0,0
"297c1cb035778f7b49357693e6867e6c","04119","37020401","202511170732","2568",0,0,15,0,68,0,79,0,0,156,21,0,1
"297c1cb035778f7b49357693e6867e6c","01943","21020106","202511170530","2568",0,0,0,0,3,0,0,0,7,18,7,0,0
"297c1cb035778f7b49357693e6867e6c","05031","44081902","202511171003","2568",0,0,0,0,31,0,3,0,0,79,77,0,0
"297c1cb035778f7b49357693e6867e6c","00956","11020806","202511171855","2568",0,0,0,0,2,0,0,0,0,17,27,0,8
"297c1cb035778f7b49357693e6867e6c","04853","43170101","202511180301","2568",0,0,0,0,0,0,0,0,0,0,44,0,0
"297c1cb035778f7b49357693e6867e6c","01993","21060202","202511170530","2568",0,0,0,1,32,0,2,0,0,13,21,0,0
"297c1cb035778f7b49357693e6867e6c","01992","21060203","202511170530","2568",1,1,0,83,2,2,3,0,6,140,285,0,0
"297c1cb035778f7b49357693e6867e6c","06097","51050302","202511170850","2568",2,0,0,0,34,0,2,0,0,3,166,0,0
"297c1cb035778f7b49357693e6867e6c","06519","55071001","202511180251","2568",3,0,0,0,10,0,3,0,5,3,107,0,0
"297c1cb035778f7b49357693e6867e6c","04155","37060703","202511170732","2568",3,0,0,0,38,0,0,0,0,1,0,0,0
"297c1cb035778f7b49357693e6867e6c","09396","86040508","202511170929","2568",0,0,0,0,0,1,0,0,0,58,58,0,0
"297c1cb035778f7b49357693e6867e6c","10154","96080306","202511170426","2568",0,0,0,0,811,0,0,0,4,3,184,0,0
"297c1cb035778f7b49357693e6867e6c","01125","13060418","202511170512","2568",0,2,0,0,53,0,1,0,0,19,64,0,0
"297c1cb035778f7b49357693e6867e6c","07272","63010806","202511171737","2568",1,0,0,0,14,0,0,0,7,14,47,0,0
"297c1cb035778f7b49357693e6867e6c","03876","35041102","202511170806","2568",0,0,0,0,30,0,8,0,8,81,339,0,0
"297c1cb035778f7b49357693e6867e6c","02238","24050403","202511180446","2568",0,0,0,0,92,0,0,0,0,5,17,0,0
"297c1cb035778f7b49357693e6867e6c","01128","13060112","202511170512","2568",2,0,0,1,5,0,13,0,4,31,32,0,0
"297c1cb035778f7b49357693e6867e6c","09397","86040518","202511170929","2568",0,0,0,0,0,0,0,0,0,10,41,0,0
"297c1cb035778f7b49357693e6867e6c","02073","22050406","202511180401","2568",0,0,0,0,0,0,0,0,0,5,0,0,0
"297c1cb035778f7b49357693e6867e6c","10160","96090208","202511170426","2568",0,0,0,0,0,0,0,0,0,40,60,0,0
"297c1cb035778f7b49357693e6867e6c","05354","46060307","202511170452","2568",1,0,0,0,29,0,1,0,3,103,17,0,0
"297c1cb035778f7b49357693e6867e6c","08332","73010903","202511171620","2568",0,0,0,0,6,0,0,0,15,197,570,0,0
"297c1cb035778f7b49357693e6867e6c","08434","73060703","202511171620","2568",0,0,0,0,4,0,0,0,0,83,178,0,0
"297c1cb035778f7b49357693e6867e6c","08101","71070505","202511180245","2568",0,0,0,0,47,0,0,0,0,79,36,0,0
"297c1cb035778f7b49357693e6867e6c","08384","73031204","202511171620","2568",0,0,0,0,27,0,0,0,0,33,375,0,0
"297c1cb035778f7b49357693e6867e6c","06192","52070702","202511170704","2568",0,0,0,0,33,0,1,0,0,53,1,0,0
"297c1cb035778f7b49357693e6867e6c","08107","71080204","202511180245","2568",1,0,0,0,0,0,0,0,0,20,378,0,0
"297c1cb035778f7b49357693e6867e6c","11282","71060101","202511180245","2568",1175,15,1060,894,664,95,1455,52,1758,927,1216,0,109
"297c1cb035778f7b49357693e6867e6c","04731","42070601","202511171419","2568",1,0,0,0,17,0,0,0,7,110,69,0,0
"297c1cb035778f7b49357693e6867e6c","06198","52080301","202511170704","2568",4,1,0,0,60,0,2,0,2,8,48,0,0
"297c1cb035778f7b49357693e6867e6c","05451","47010708","202511161930","2568",6,0,2,0,4,0,1,2,32,4,110,0,27
"297c1cb035778f7b49357693e6867e6c","01642","18050101","202511180502","2568",2,0,0,0,9,0,1,0,0,663,6,0,6
"297c1cb035778f7b49357693e6867e6c","14418","18010100","202511180502","2568",3,0,0,0,1,0,18,0,12,2,89,0,0
"297c1cb035778f7b49357693e6867e6c","11279","71020407","202511180245","2568",905,14,676,220,91,5,565,0,166,303,232,0,25
"297c1cb035778f7b49357693e6867e6c","08386","73031308","202511171620","2568",0,0,0,0,115,0,2,0,0,247,703,0,0
"297c1cb035778f7b49357693e6867e6c","05558","47121703","202511161930","2568",0,0,0,0,2,0,1,0,0,96,30,0,0
"297c1cb035778f7b49357693e6867e6c","07244","62080113","202511162211","2568",0,0,0,0,110,0,2,0,3,73,13,0,0
"297c1cb035778f7b49357693e6867e6c","07243","62070703","202511162211","2568",0,8,0,0,8,0,0,0,0,8,248,0,0
"297c1cb035778f7b49357693e6867e6c","08387","73031404","202511171620","2568",0,0,0,0,34,0,0,0,0,711,0,0,0
"297c1cb035778f7b49357693e6867e6c","07210","62050502","202511162211","2568",0,0,0,0,3,0,0,0,0,104,246,0,0
"297c1cb035778f7b49357693e6867e6c","11276","70080508","202511171608","2568",1056,4,210,254,325,1,488,1,298,525,609,0,83
"297c1cb035778f7b49357693e6867e6c","06292","53040301","202511171107","2568",0,0,0,0,1,0,0,0,0,5,6,0,0
"297c1cb035778f7b49357693e6867e6c","11231","62040502","202511162211","2568",1414,44,645,390,181,8,712,48,2307,605,514,0,80
"297c1cb035778f7b49357693e6867e6c","07211","62050601","202511162211","2568",0,0,0,0,139,0,1,0,0,86,255,0,0
"297c1cb035778f7b49357693e6867e6c","24702","11011504","202511171855","2568",0,0,0,0,43,0,0,0,0,56,17,0,0
"297c1cb035778f7b49357693e6867e6c","07212","62050702","202511162211","2568",0,0,0,0,94,0,0,0,0,50,93,0,0
"297c1cb035778f7b49357693e6867e6c","07214","62050806","202511162211","2568",0,0,0,0,16,0,0,0,0,64,118,0,0
"297c1cb035778f7b49357693e6867e6c","07213","62050708","202511162211","2568",0,0,0,0,90,0,0,0,0,65,228,0,0
"297c1cb035778f7b49357693e6867e6c","08105","71080108","202511180245","2568",4,2,2,0,41,0,0,0,0,60,91,0,0
"297c1cb035778f7b49357693e6867e6c","11235","62080101","202511162211","2568",804,3,67,114,343,2,701,1,396,606,648,0,73
"297c1cb035778f7b49357693e6867e6c","08106","71080109","202511180245","2568",12,0,0,0,143,3,0,0,16,20,75,0,0
"297c1cb035778f7b49357693e6867e6c","08388","73031503","202511171620","2568",0,0,0,0,52,0,0,0,0,101,359,0,0
"297c1cb035778f7b49357693e6867e6c","07215","62050808","202511162211","2568",0,0,0,0,3,0,303,0,0,39,73,0,0
"297c1cb035778f7b49357693e6867e6c","01643","18050115","202511180502","2568",2,0,0,0,175,0,8,0,2,65,264,0,1
"297c1cb035778f7b49357693e6867e6c","05019","44080501","202511171003","2568",0,0,0,0,99,0,0,0,0,50,1,0,0
"297c1cb035778f7b49357693e6867e6c","05414","46130203","202511170452","2568",0,0,0,0,0,0,0,0,3,51,123,0,0
"297c1cb035778f7b49357693e6867e6c","08389","73031603","202511171620","2568",0,0,0,0,32,0,0,0,0,56,194,0,0
"297c1cb035778f7b49357693e6867e6c","11230","62030109","202511162211","2568",1272,8,447,344,238,2,1504,7,1788,680,805,0,47
"297c1cb035778f7b49357693e6867e6c","08111","71090301","202511180245","2568",0,0,0,0,25,0,0,0,2,24,137,0,0
"297c1cb035778f7b49357693e6867e6c","07217","62050907","202511162211","2568",10,0,0,0,5,0,0,0,49,30,66,0,57
"297c1cb035778f7b49357693e6867e6c","08126","71100403","202511180245","2568",0,0,0,0,1,0,0,0,0,19,10,0,0
"297c1cb035778f7b49357693e6867e6c","08433","73060501","202511171620","2568",0,0,0,0,1,0,0,0,0,51,75,0,4
"297c1cb035778f7b49357693e6867e6c","08031","71020401","202511180245","2568",0,0,0,0,31,0,11,0,0,53,33,0,0
"297c1cb035778f7b49357693e6867e6c","07225","62060404","202511162211","2568",0,0,0,0,5,0,1,0,0,97,6,0,0
"297c1cb035778f7b49357693e6867e6c","07224","62060402","202511162211","2568",0,0,0,0,86,0,0,0,17,41,51,0,2
"297c1cb035778f7b49357693e6867e6c","07218","62050913","202511162211","2568",0,0,0,0,0,0,0,0,1,12,156,0,0
"297c1cb035778f7b49357693e6867e6c","07219","62051304","202511162211","2568",0,0,0,0,96,0,9,0,0,96,99,0,0
"297c1cb035778f7b49357693e6867e6c","07193","62040403","202511162211","2568",0,0,0,0,15,0,0,0,0,33,22,0,0
"297c1cb035778f7b49357693e6867e6c","08445","73061501","202511171620","2568",0,0,0,0,4,0,0,0,0,43,86,0,0
"297c1cb035778f7b49357693e6867e6c","08112","71090401","202511180245","2568",0,0,0,0,8,0,0,0,8,61,173,0,0
"297c1cb035778f7b49357693e6867e6c","08412","73050406","202511171620","2568",0,0,0,0,41,0,0,0,0,53,398,0,0
"297c1cb035778f7b49357693e6867e6c","08430","73060302","202511171620","2568",0,0,0,0,0,0,0,0,0,16,231,0,0
"297c1cb035778f7b49357693e6867e6c","08079","71060504","202511180245","2568",0,0,0,0,18,0,1,0,35,16,87,0,0
"297c1cb035778f7b49357693e6867e6c","08383","73031201","202511171620","2568",0,0,0,0,7,0,0,0,0,14,133,0,0
"297c1cb035778f7b49357693e6867e6c","14317","70100207","202511171608","2568",0,0,0,0,108,0,0,0,0,11,152,0,0
"297c1cb035778f7b49357693e6867e6c","07221","62060204","202511162211","2568",0,0,0,0,0,0,0,0,0,35,102,0,0
"297c1cb035778f7b49357693e6867e6c","07227","62060501","202511162211","2568",1,0,0,0,3,0,24,0,91,207,160,0,0
"297c1cb035778f7b49357693e6867e6c","07179","62020503","202511162211","2568",0,0,0,0,6,0,0,0,8,33,6,0,0
"297c1cb035778f7b49357693e6867e6c","07223","62060303","202511162211","2568",0,0,2,0,86,0,42,0,0,112,126,0,0
"297c1cb035778f7b49357693e6867e6c","08113","71090502","202511180245","2568",0,0,0,0,28,1,0,0,8,56,214,0,0
"297c1cb035778f7b49357693e6867e6c","07228","62060507","202511162211","2568",0,0,0,0,0,0,5,0,19,25,60,0,0
"297c1cb035778f7b49357693e6867e6c","07226","62060407","202511162211","2568",0,1,0,0,1,0,0,0,1,41,9,0,0
"297c1cb035778f7b49357693e6867e6c","07229","62060601","202511162211","2568",0,0,0,0,96,0,19,0,5,65,313,0,0
"297c1cb035778f7b49357693e6867e6c","01258","14071102","202511171943","2568",0,0,0,0,7,0,0,0,0,16,163,0,0
"297c1cb035778f7b49357693e6867e6c","07234","62061001","202511162211","2568",0,0,0,0,16,0,0,0,6,53,127,0,0
"297c1cb035778f7b49357693e6867e6c","07231","62060703","202511162211","2568",0,0,0,0,59,0,0,0,0,89,167,0,0
"297c1cb035778f7b49357693e6867e6c","08118","71100104","202511180245","2568",34,0,0,0,309,0,11,0,2,129,260,0,0
"297c1cb035778f7b49357693e6867e6c","08405","73040602","202511171620","2568",0,0,0,0,7,0,0,0,0,34,48,0,0
"297c1cb035778f7b49357693e6867e6c","07155","62010603","202511162211","2568",57,0,0,1,0,0,0,0,231,98,88,0,0
"297c1cb035778f7b49357693e6867e6c","07233","62060909","202511162211","2568",0,0,0,0,0,0,0,0,0,103,8,0,0
"297c1cb035778f7b49357693e6867e6c","04733","42080202","202511171419","2568",7,0,0,0,1,0,0,0,9,228,210,0,0
"297c1cb035778f7b49357693e6867e6c","04734","42080209","202511171419","2568",14,2,0,0,1,0,0,0,0,9,160,0,0
"297c1cb035778f7b49357693e6867e6c","07180","62020608","202511162211","2568",0,0,0,0,394,0,0,0,0,49,80,0,0
"297c1cb035778f7b49357693e6867e6c","07235","62061009","202511162211","2568",0,0,0,0,80,0,0,0,0,67,0,0,0
"297c1cb035778f7b49357693e6867e6c","24812","62010200","202511162211","2568",0,0,0,1,9,0,11,0,0,241,268,0,0
"297c1cb035778f7b49357693e6867e6c","08189","72020701","202511171636","2568",0,0,0,0,0,0,0,0,9,1,1,0,0
"297c1cb035778f7b49357693e6867e6c","08190","72020703","202511171636","2568",0,0,0,0,0,0,0,0,0,5,54,0,0
"297c1cb035778f7b49357693e6867e6c","01306","14120403","202511171943","2568",0,0,0,0,19,0,0,0,0,24,91,0,0
"297c1cb035778f7b49357693e6867e6c","07550","65050703","202511170854","2568",1,0,0,0,99,0,0,0,3,65,258,0,0
"297c1cb035778f7b49357693e6867e6c","01264","14071701","202511171943","2568",0,0,0,0,1,0,0,0,0,15,79,0,0
